SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,RSI,STOCH_K,STOCH_D,MACD,MACD_Signal,MACD_Hist,ADX,CCI,WILLR,ULTOSC,ROC,ATR,NATR,TRANGE,BB_Upper,BB_Middle,BB_Lower,MOM,PPO,APO,AROON_Up,AROON_Down,AROONOSC,BOP,Price_Change,High_Low_Ratio,Close_Open_Ratio,ROE,ROA,Debt_to_Equity,Profit_Margin,Operating_Margin,Asset_Turnover,Financial_Leverage,EPS_Calc,Free_Cash_Flow,Operating_Cash_Flow,Investing_Cash_Flow,Financing_Cash_Flow,Beginning_Cash_Position,End_Cash_Position,Changes_In_Cash,Cash_And_Cash_Equivalents,Net_Income,Pretax_Income,Total_Revenue,Operating_Revenue,Normalized_Income,Net_Income_Common_Stockholders,Net_Income_From_Continuing_Operations,Net_Income_From_Continuing_And_Discontinued_Operation,Net_Income_Including_Noncontrolling_Interests,Net_Income_Continuous_Operations,Diluted_NI_Availto_Com_Stockholders,Net_Income_From_Continuing_Operation_Net_Minority_Interest,Basic_EPS,Diluted_EPS,Diluted_Average_Shares,Basic_Average_Shares,Share_Issued,Ordinary_Shares_Number,Capital_Stock,Common_Stock,Total_Assets,Total_Liabilities_Net_Minority_Interest,Total_Equity_Gross_Minority_Interest,Common_Stock_Equity,Stockholders_Equity,Total_Capitalization,Invested_Capital,Net_Tangible_Assets,Tangible_Book_Value,Total_Debt,Long_Term_Debt_And_Capital_Lease_Obligation,Tax_Rate_For_Calcs,Tax_Effect_Of_Unusual_Items,Close,Date,Sector_basic-materials,Sector_communication-services,Sector_consumer-cyclical,Sector_consumer-defensive,Sector_energy,Sector_financial-services,Sector_healthcare,Sector_industrials,Sector_real-estate,Sector_technology,Sector_utilities,Target_3M_Return,Target_Direction
571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,28.42528806168002,589.3771057503662,571.594189453125,553.8112731558837,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.9375015089838824,-0.6496743920745678,1.020263479142686,0.9813802584705918,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1456380.2291039915,1645637.5608563665,-1414923.8611963282,-126171.55450158342,8502160.322628127,8628331.877129711,104542.14515845483,8628331.877129711,1225666.5294439532,1288752.3066947449,8648158.835694246,8648158.835694246,1107267.1426996673,1094087.6226065876,1227468.9802225472,1225666.5294439532,1227468.9802225472,1227468.9802225472,1094087.6226065876,1225666.5294439532,0.018763512605164047,0.018763512605164047,105263.12546989245,105263.12546989245,107071.16384590014,99504.06812348636,1802.4507785940489,1802.4507785940489,34814336.78854405,40059468.554252736,-5245131.765708682,-5255946.470380247,-5255946.470380247,29661130.012543667,30789464.199943542,-25729984.864430048,-25729984.864430048,36081459.68589567,34917076.48292391,8.651763737251434e-05,5969.71697870349,554.8001708984375,2021-09-30,0,0,0,0,0,0,0,1,0,0,0,0.46911685852543594,1
571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,28.42528806168002,589.3771057503662,571.594189453125,553.8112731558837,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,0.8293687732136422,0.0454071499121107,1.0420422637060045,1.03481990924629,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1393122.5066008319,1574159.4659982172,-1353466.7916852143,-120691.30626492357,8132869.880737778,8253561.187002702,100001.36804807953,8253561.187002702,1172429.832287829,1232775.4854202906,8272526.963701475,8272526.963701475,1059173.1104888245,1046566.0414686943,1174153.9938058993,1172429.832287829,1174153.9938058993,1174153.9938058993,1046566.0414686943,1172429.832287829,0.017948521403112205,0.017948521403112205,100691.03265530766,100691.03265530766,102420.53907408401,95182.11936072166,1724.1615180703366,1724.1615180703366,33302179.721528552,38319489.739113234,-5017310.01758468,-5027654.986693102,-5027654.986693102,28372801.941365458,29452127.05167749,-24612405.670454055,-24612405.670454055,34514265.268732,33400456.92805856,8.275975286737616e-05,5710.422947848955,579.9920654296875,2021-10-01,0,0,0,0,0,0,0,1,0,0,0,-3.435295009044902,0
571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,15.136465654546782,589.3771057503662,571.594189453125,553.8112731558837,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.5633795754039452,-0.013661433356590202,1.0267684274019917,0.9853123792458988,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1412418.1632091512,1595962.6027350929,-1372213.1907415641,-122362.95968396112,8245515.440417781,8367878.400101742,101386.45230956779,8367878.400101742,1188668.7512156223,1249850.231057603,8387106.865194935,8387106.865194935,1073843.3498481933,1061061.6646880629,1190416.7934968218,1188668.7512156223,1190416.7934968218,1190416.7934968218,1061061.6646880629,1188668.7512156223,0.01819712014728622,0.01819712014728622,102085.66922204757,102085.66922204757,103839.13043431874,96500.45388028791,1748.0422811994447,1748.0422811994447,33763436.661367275,38850239.699657656,-5086803.038290384,-5097291.291977581,-5097291.291977581,28765783.779418062,29860058.247448914,-24953303.564122073,-24953303.564122073,34992310.38505048,33863075.07139564,8.390602949757335e-05,5789.516035332561,572.0685424804688,2021-10-04,0,0,0,0,0,0,0,1,0,0,0,-2.096242402593641,0
571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,8.296664875174201,589.3771057503662,571.594189453125,553.8112731558837,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.12633718232729957,0.0019719888600713276,1.01454583648992,0.9981746857722454,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1409638.3720427537,1592821.5763304878,-1369512.527294012,-122122.13619182273,8229287.3773832545,8351409.513575077,101186.91284465312,8351409.513575077,1186329.323006278,1247390.3911021894,8370600.13497665,8370600.13497665,1071729.9104038714,1058973.3809776627,1188073.9249518753,1186329.323006278,1188073.9249518753,1188073.9249518753,1058973.3809776627,1186329.323006278,0.01816130625366964,0.01816130625366964,101884.75362289211,101884.75362289211,103634.76383452093,96310.53058686305,1744.6019455974676,1744.6019455974676,33696986.57921509,38773778.24090372,-5076791.6616886305,-5087259.273362216,-5087259.273362216,28709169.616751928,29801290.43469594,-24904192.77340385,-24904192.77340385,34923441.74697011,33796428.89011414,8.374089338867845e-05,5778.121643818813,573.1966552734375,2021-10-05,0,0,0,0,0,0,0,1,0,0,0,-1.6845460680756799,0
571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,571.594189453125,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,18.218864891569183,589.3771057503662,571.594189453125,553.8112731558837,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,0.6747937720958479,0.008229039487165357,1.032497797446295,1.0217354171267667,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1398133.0797214143,1579821.1655763008,-1358334.737105582,-121125.3905699245,8162120.961690484,8283246.352260408,100361.03790079457,8283246.352260408,1176646.651250695,1237209.3465356573,8302280.3422071105,8302280.3422071105,1062982.5847398778,1050330.172513488,1178377.0139731225,1176646.651250695,1178377.0139731225,1178377.0139731225,1050330.172513488,1176646.651250695,0.018013075940470198,0.018013075940470198,101053.18298976557,101053.18298976557,102788.90983663259,95524.4560659067,1730.3627224274928,1730.3627224274928,33421955.98368702,38457311.505951025,-5035355.522264004,-5045737.698598569,-5045737.698598569,28474848.96026682,29558056.02450643,-24700927.86265246,-24700927.86265246,34638400.97755355,33520586.65886539,8.305741067651965e-05,5730.961336679856,577.9135131835938,2021-10-06,0,0,0,0,0,0,0,1,0,0,0,-2.1995482933737898,0
575.7620483398438,569.3796569824219,569.4795867919922,561.0247399902344,572.9426147460937,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,9.744530013688632,581.610815681177,575.7620483398438,569.9132809985106,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.7347328244274818,-0.003934927631360052,1.0169480593447993,0.9877151042864895,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1403656.3659406886,1586062.20557407,-1363700.8010686145,-121603.89308892105,8194365.1957205795,8315969.0888095,100757.51141653457,8315969.0888095,1181294.961435233,1242096.9079796935,8335078.272009188,8335078.272009188,1067181.8681605896,1054479.4729282153,1183032.159907932,1181294.961435233,1183032.159907932,1183032.159907932,1054479.4729282153,1181294.961435233,0.018084236100795258,0.018084236100795258,101452.39080561412,101452.39080561412,103194.97459357837,95901.82279833367,1737.1984726988721,1737.1984726988721,33553988.500178713,38609236.05573243,-5055247.555553718,-5065670.746389911,-5065670.746389911,28587338.066732638,29674824.310642134,-24798508.1977764,-24798508.1977764,34775239.026486024,33653008.81312255,8.338552668954586e-05,5753.601341578665,575.6394653320312,2021-10-07,0,0,0,0,0,0,0,1,0,0,0,-0.9937784671153228,0
574.1862182617188,569.3796569824219,569.4795867919922,561.0247399902344,572.6660481770833,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,7.834736080570792,578.7264408428134,574.1862182617188,569.6459956806241,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.16099566110984775,-0.0061263177828411175,1.0137666345524263,0.9978001131667552,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1412308.6173379458,1595838.8213236937,-1372106.7631315438,-122353.46932383193,8244875.925721646,8367229.395045478,101378.5888683179,8367229.395045478,1188576.5591457959,1249753.293807712,8386456.368796366,8386456.368796366,1073760.0635323122,1060979.3697080854,1190324.4658504222,1188576.5591457959,1190324.4658504222,1190324.4658504222,1060979.3697080854,1188576.5591457959,0.018195708795158434,0.018195708795158434,102077.75155016835,102077.75155016835,103831.07676557887,96492.96939264296,1747.9067046261705,1747.9067046261705,33760817.99985448,38847226.51031664,-5086408.5104621565,-5096895.950689913,-5096895.950689913,28763552.73132826,29857742.328424245,-24951368.208538584,-24951368.208538584,34989596.41320668,33860448.682018176,8.389952182205619e-05,5789.067005721877,572.1129150390625,2021-10-08,0,0,0,0,0,0,0,1,0,0,0,-0.004651411884869448,0
572.9656982421875,569.3796569824219,569.4795867919922,561.0247399902344,570.4326795789931,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,10.56179676481554,581.0357448630098,572.9656982421875,564.8956516213652,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.5416311612578617,-0.010744334719013149,1.0186788388601848,0.9899934704770251,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1427647.7425446894,1613171.27344468,-1387009.254823739,-123682.35393332705,8334423.764335767,8458106.118269093,102479.66468761384,8458106.118269093,1201485.7239237486,1263326.900890412,8477541.91674433,8477541.91674433,1085422.2029927145,1072502.6976789932,1203252.6146942247,1201485.7239237486,1203252.6146942247,1203252.6146942247,1072502.6976789932,1201485.7239237486,0.01839333292065621,0.01839333292065621,103186.42099580428,103186.42099580428,104958.78912766886,97540.98235589606,1766.8907704761007,1766.8907704761007,34127495.231745884,39269147.37383134,-5141652.1420854535,-5152253.4867083095,-5152253.4867083095,29075954.518954713,30182028.141272753,-25222365.748546336,-25222365.748546336,35369619.443390585,34228208.00566302,8.481075698285283e-05,5851.942231816845,565.9659423828125,2021-10-11,0,0,0,0,0,0,0,1,0,0,0,1.6793766188500414,1
570.469580078125,569.3796569824219,569.4795867919922,561.0247399902344,567.1938078703704,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,24.97982246449332,44.645940689103526,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,11.139206895705343,583.126727401242,570.469580078125,557.812432755008,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,-0.5948962308231476,-0.00927596086009097,1.019911145293039,0.9883198078189103,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1441014.536988618,1628275.0894438222,-1399995.5588317637,-124840.36830346938,8412457.38982093,8537297.758124398,103439.16230858892,8537297.758124398,1212735.0063765596,1275155.1905282943,8556915.530286372,8556915.530286372,1095584.804760584,1082544.3365743703,1214518.4402094665,1212735.0063765596,1214518.4402094665,1214518.4402094665,1082544.3365743703,1212735.0063765596,0.018565546200558804,0.018565546200558804,104152.5358417516,104152.5358417516,105941.49831954032,98454.24003295173,1783.4338329067054,1783.4338329067054,34447024.482593015,39636816.93635153,-5189792.453758513,-5200493.0567559535,-5200493.0567559535,29348187.154312745,30464616.73371234,-25458517.96474322,-25458517.96474322,35700778.46712643,34548680.2110687,8.560482397952186e-05,5906.732854587009,560.716064453125,2021-10-12,0,0,0,0,0,0,0,1,0,0,0,2.143451475665228,1
567.1651245117188,569.3796569824219,569.4795867919922,561.0247399902344,565.2596170307678,569.3796569824219,569.4795867919922,561.0247399902344,61.35150333627104,18.203825253091058,29.24503502306466,3.448540362432709,3.000865159499641,0.44767520293306795,14.93196790591146,56.77613508555635,-30.982087456408582,74.69871343108284,1.788424138318745,11.72798231122418,2.052204165868026,10.419640069867455,578.9179554181035,567.1651245117188,555.4122936053341,9.92218017578125,-0.5333437692395904,-3.0223615597456046,64.28571428571429,35.714285714285715,-28.571428571428573,0.1108260833368046,0.0012041226232675228,1.0188557603600277,1.002061215157901,-0.23367697594501718,0.0352057986021227,-6.879037800687286,0.14172571904960402,1.0,0.2484079730779187,-6.623799725651578,11.643835616438356,1439281.465614622,1626316.8045868191,-1398311.8199349977,-124690.22598146477,8402339.942208134,8527030.168189598,103314.75867035652,8527030.168189598,1211276.4809628006,1273621.5939535329,8546624.346558113,8546624.346558113,1094267.172901794,1081242.3881535588,1213057.769905393,1211276.4809628006,1213057.769905393,1213057.769905393,1081242.3881535588,1211276.4809628006,0.018543217892386405,0.018543217892386405,104027.27424739346,104027.27424739346,105814.08518570785,98335.83163340413,1781.2889425923538,1781.2889425923538,34405595.92617131,39589146.749115065,-5183550.82294375,-5194238.556599304,-5194238.556599304,29312890.839299776,30427977.717362586,-25427899.65550585,-25427899.65550585,35657842.05281374,34507129.39589908,8.550186924443299e-05,5899.628977865876,561.3912353515625,2021-10-13,0,0,0,0,0,0,0,1,0,0,0,3.5158712366411486,1
