Ticker,Pred_LSTM,Pred_GRU,Pred_TFT,Pred_Average,Rentabilidad,Dif_LSTM,Dif_GRU,Dif_TFT,Dif_Average
GPN,13.315071105957031,22.69417381286621,24.42018699645996,19.63293800354004,-4.919623725654108,18.23469483161114,27.61379753852032,29.33981072211407,24.55256172919415
ARE,22.751684188842773,21.692092895507812,14.636246681213379,19.293590927124026,-20.67489951320806,43.426583702050834,42.36699240871587,35.31114619442144,39.96849044033209
BDX,15.373705863952637,17.417034149169922,24.1401424407959,19.2889461517334,-4.261872934276888,19.635578798229524,21.67890708344681,28.402015375072786,23.550819086010286
PM,17.797683715820312,13.369422912597656,23.38197135925293,19.145746612548827,-13.369681731857003,31.167365447677316,26.73910464445466,36.75165309110993,32.515428344405834
SLB,23.31120491027832,3.041210651397705,23.0069522857666,19.13550500869751,10.852583001532812,12.458621908745508,-7.811372350135107,12.15436928423379,8.282922007164698
ALGN,24.331140518188477,34.415016174316406,5.586611747741699,18.850104141235352,-0.6413485351639922,24.97248905335247,35.0563647094804,6.227960282905691,19.491452676399344
AMT,16.508146286010742,17.969804763793945,21.61054039001465,18.841435623168948,-14.024223938061494,30.53237022407224,31.99402870185544,35.634764328076145,32.865659561230444
BEN,24.286046981811523,12.584113121032715,15.985678672790527,18.625512886047364,-7.788045286426323,32.07409226823785,20.37215840745904,23.773723959216852,26.413558172473685
MMC,20.968515396118164,17.228418350219727,16.337451934814453,18.368070602416992,-11.981643703076523,32.950159099194686,29.210062053296248,28.319095637890975,30.349714305493514
DECK,24.083192825317383,13.790939331054688,14.92321491241455,18.36075096130371,-20.011776927854186,44.09496975317157,33.80271625890887,34.93499184026874,38.372527889157894
CCI,17.948097229003906,18.047513961791992,17.85698890686035,17.931537246704103,-14.097804427611374,32.04590165661528,32.145318389403364,31.954793334471724,32.029341674315475
APA,21.27264976501465,25.788007736206055,10.620074272155762,17.914691162109374,17.695699656768205,3.576950108246443,8.09230807943785,-7.075625384612444,0.21899150534116885
IR,20.109148025512695,15.209095001220703,16.706138610839844,17.767933654785157,0.09033888185475028,20.018809143657943,15.118756119365953,16.615799728985092,17.677594772930405
AMCR,9.338932991027832,23.327966690063477,23.073772430419922,17.6306755065918,-18.049794460438495,27.388727451466327,41.37776115050197,41.12356689085841,35.68046996703029
COO,18.614797592163086,16.389780044555664,17.186967849731445,17.598662185668946,1.0260213080619551,17.58877628410113,15.36375873649371,16.16094654166949,16.57264087760699
CLX,22.114116668701172,18.564756393432617,12.155477523803711,17.42078895568848,-8.95123567290664,31.065352341607813,27.51599206633926,21.106713196710352,26.37202462859512
ODFL,16.90631675720215,12.87446403503418,20.104206085205078,17.37910194396973,-3.1977086972707363,20.104025454472886,16.072172732304917,23.301914782475816,20.576810641240467
HSIC,16.65529441833496,27.80181312561035,12.329437255859375,17.154255294799807,-4.0971179065590215,20.75241232489398,31.898931032169372,16.426555162418396,21.251373201358827
MO,7.214587211608887,12.885812759399414,29.165143966674805,17.12905502319336,-9.848689511228383,17.06327672283727,22.734502270627797,39.01383347790319,26.977744534421742
PGR,15.294519424438477,17.997591018676758,18.096498489379883,16.955925369262697,-15.990534727416033,31.28505415185451,33.98812574609279,34.087033216795916,32.946460096678734
CPRT,23.09868812561035,4.012241363525391,16.764314651489258,16.74764938354492,-6.723058442385746,29.821746567996097,10.735299805911136,23.487373093875004,23.470707825930667
TXT,19.327245712280273,5.060782432556152,20.008989334106445,16.74665050506592,4.458068311425622,14.869177400854651,0.6027141211305302,15.550921022680823,12.288582193640297
EXR,25.286972045898438,8.063592910766602,12.538509368896484,16.74291114807129,-2.359872264327114,27.646844310225553,10.423465175093716,14.898381633223599,19.102783412398402
EMN,20.657007217407227,10.25027847290039,15.837370872497559,16.647806930541993,-1.640628718346675,22.297635935753902,11.890907191247067,17.477999590844234,18.28843564888867
RSG,18.19090461730957,15.297978401184082,15.50740909576416,16.53892116546631,-11.38047057150472,29.57137518881429,26.678448972688802,26.88787966726888,27.91939173697103
CF,10.78353500366211,24.659915924072266,18.02852439880371,16.456806945800782,1.0752486077254468,9.708286395936662,23.58466731634682,16.953275791078266,15.381558338075335
AMP,18.104938507080078,11.143587112426758,17.22949981689453,16.362492752075198,-9.164414098637081,27.26935260571716,20.30800121106384,26.393913915531613,25.52690685071228
CPB,14.022461891174316,12.881616592407227,20.30391502380371,16.30687408447266,-7.317363810746865,21.339825701921182,20.198980403154092,27.621278834550576,23.624237895219526
AWK,29.982221603393555,2.288496255874634,9.349181175231934,16.19026036262512,-10.56308739280742,40.54530899620097,12.851583648682054,19.91226856803935,26.753347755432543
LII,18.493520736694336,13.488529205322266,15.236570358276367,16.189742279052737,-14.750263458646367,33.2437841953407,28.23879266396863,29.986833816922733,30.940005737699103
CTAS,12.637391090393066,14.661356925964355,20.113662719726562,16.032692909240723,-17.796179160889892,30.43357025128296,32.45753608685425,37.909841880616455,33.828872070130615
GIS,13.356768608093262,11.40650463104248,19.695518493652344,15.50221576690674,-5.892282240001972,19.249050848095234,17.298786871044452,25.587800733654316,21.394498006908712
TMUS,17.562231063842773,12.272597312927246,14.735806465148926,15.373734474182129,-13.23000862793626,30.79223969177903,25.502605940863504,27.965815093085183,28.603743102118386
OKE,15.095466613769531,21.916501998901367,12.345104217529297,15.359528732299806,-11.234768123727992,26.330234737497523,33.151270122629356,23.57987234125729,26.594296856027796
MOH,6.551749229431152,34.125221252441406,14.755375862121582,15.347894287109376,-1.251614478326613,7.803363707757765,35.37683573076802,16.006990340448194,16.59950876543599
SW,10.2792329788208,18.89409637451172,18.569229125976562,15.318204116821288,-14.86852165187344,25.14775463069424,33.762618026385155,33.43775077785,30.18672576869473
TTD,12.606948852539062,18.434123992919922,16.371301651000977,15.278125000000003,-43.07709981092784,55.6840486634669,61.51122380384776,59.44840146192882,58.355224810927844
OXY,16.12128257751465,13.019121170043945,15.537978172302246,15.267528533935547,-4.977695521499322,21.09897809901397,17.996816691543266,20.515673693801567,20.245224055434868
AKAM,11.495039939880371,8.396894454956055,22.377965927124023,15.22858123779297,0.45478374555296425,11.040256194327407,7.9421107094030905,21.923182181571057,14.773797492240005
PPG,16.721662521362305,13.078126907348633,14.646878242492676,15.16304168701172,-7.271711661166928,23.993374182529234,20.349838568515562,21.918589903659605,22.43475334817865
MRNA,0.774233341217041,27.88093376159668,22.987546920776367,15.0808988571167,2.0668892312862073,-1.2926558900691663,25.814044530310472,20.92065768949016,13.014009625830493
PSA,17.37361717224121,18.23147964477539,10.680158615112305,14.867806243896485,-0.8600484911598615,18.233665663401073,19.091528135935253,11.540207106272167,15.727854735056347
EOG,17.452159881591797,10.742342948913574,14.319790840148926,14.857248878479005,-7.858709594459458,25.310869476051256,18.601052543373033,22.178500434608384,22.715958472938464
NVR,14.31035041809082,10.245440483093262,17.419097900390625,14.740867424011231,-7.912966855298094,22.223317273388915,18.158407338391356,25.33206475568872,22.653834279309326
CARR,8.767745971679688,10.774418830871582,22.483320236206055,14.655310249328613,-10.007910328680273,18.775656300359962,20.782329159551857,32.49123056488633,24.663220578008886
CTRA,5.899083614349365,20.460344314575195,20.148845672607422,14.511240577697755,0.4496512546717881,5.449432359677577,20.010693059903407,19.699194417935633,14.061589323025967
WM,12.879847526550293,6.443909645080566,19.971933364868164,14.429494285583496,-14.02099018067762,26.900837707227915,20.464899825758188,33.992923545545786,28.450484466261116
TAP,5.376576900482178,21.524065017700195,19.657854080200195,14.318585395812988,-10.837126659988035,16.213703560470215,32.36119167768823,30.494980740188232,25.155712055801025
DASH,13.083216667175293,3.646965742111206,20.786165237426758,14.277145910263062,-6.1330660600463975,19.21628272722169,9.780031802157604,26.919231297473154,20.41021197030946
ADP,19.7674617767334,9.337305068969727,10.801800727844238,14.095166015625,-13.785621951178834,33.55308372791223,23.12292702014856,24.58742267902307,27.880787966803837
KKR,24.267501831054688,12.603726387023926,4.43989896774292,14.003705596923828,-16.672316851020284,40.93981868207497,29.27604323804421,21.112215818763204,30.676022447944113
FIS,14.514727592468262,8.350667953491211,15.964258193969727,13.861727905273437,-10.251931561828705,24.766659154296967,18.602599515319916,26.216189755798432,24.113659467102142
PAYC,14.594871520996094,17.922414779663086,10.76618480682373,13.728905487060548,-19.70587291514818,34.30074443614427,37.62828769481126,30.47205772197191,33.43477840220873
INVH,14.755352973937988,12.888505935668945,13.115574836730957,13.726072311401369,-5.91568695024225,20.67103992418024,18.804192885911196,19.031261786973207,19.64175926164362
NKE,18.706401824951172,5.98543643951416,12.50661563873291,13.682294273376467,-12.675635029840679,31.38203685479185,18.661071469354837,25.182250668573587,26.357929303217148
HRL,17.15827751159668,16.41657829284668,8.213160514831543,13.431890869140624,-23.435450711974447,40.59372822357113,39.85202900482113,31.64861122680599,36.86734158111507
MSI,16.32330894470215,10.844613075256348,11.827134132385254,13.429099845886231,-8.417799188759455,24.7411081334616,19.2624122640158,20.244933321144707,21.846899034645688
SJM,18.6928768157959,21.328107833862305,3.8570034503936768,13.285573673248292,-5.739239815171915,24.432116630967812,27.067347649034218,9.596243265565592,19.024813488420207
ROP,22.752967834472656,14.273387908935547,2.7872495651245117,13.070764541625977,-16.73512833872392,39.48809617319658,31.00851624765947,19.522377903848433,29.805892880349898
RCL,-0.6161630153656006,15.162195205688477,25.575096130371094,13.016012287139894,-7.12448656504244,6.508323549676839,22.286681770730915,32.69958269541353,20.140498852182333
AVB,18.74768829345703,9.554618835449219,8.920553207397461,12.978220367431643,-6.764356957866763,25.512045251323794,16.318975793315982,15.684910165264224,19.742577325298406
CHD,11.998591423034668,8.424507141113281,16.17154312133789,12.95295524597168,-5.030489517885546,17.029080940920213,13.454996658998827,21.202032639223436,17.983444763857225
LKQ,11.480067253112793,3.8673031330108643,18.71087646484375,12.849838113784791,8.454632662530875,3.025434590581918,-4.5873295295200105,10.256243802312875,4.395205451253917
TSN,13.888917922973633,5.394272804260254,15.400864601135254,12.794767570495607,-7.9301486916543125,21.819066614627946,13.324421495914567,23.331013292789567,20.724916262149918
ERIE,19.78003692626953,0.5886960029602051,11.84283447265625,12.766887760162355,-16.648618785106663,36.428655711376194,17.23731478806687,28.491453257762913,29.415506545269018
LEN,11.994340896606445,10.12379264831543,14.707990646362305,12.705691146850587,4.005586617250031,7.988754279356415,6.118206031065399,10.702404029112273,8.700104529600555
ACN,10.530538558959961,15.023836135864258,13.546874046325684,12.63573226928711,3.466823117860687,7.063715441099274,11.55701301800357,10.080050928464996,9.168909151426423
GEHC,11.440743446350098,3.268782615661621,18.431047439575195,12.602472877502443,5.462685602582588,5.97805784376751,-2.1939029869209667,12.968361836992607,7.139787274919855
GEV,12.886013984680176,7.644161224365234,14.533844947814941,12.496775817871093,-9.363649401774223,22.2496633864544,17.00781062613946,23.897494349589167,21.860425219645315
FCX,4.904195785522461,5.286235809326172,22.792163848876953,12.135791015625,2.5724741373243565,2.3317216481981045,2.7137616720018154,20.219689711552597,9.563316878300643
BALL,11.421539306640625,18.517181396484375,9.601113319396973,12.112497329711914,-12.695686408281375,24.117225714922,31.21286780476575,22.296799727678348,24.80818373799329
MAA,11.87772274017334,14.9561767578125,10.886555671691895,12.096946716308594,-8.759051019024417,20.63677375919776,23.71522777683692,19.645606690716313,20.855997735333013
TXN,19.79100227355957,7.956470489501953,6.240448951721191,12.003874588012696,-12.376331255108282,32.167333528667854,20.332801744610236,18.616780206829475,24.380205843120976
CL,13.85864543914795,11.099035263061523,10.06209945678711,11.788105010986328,-8.432787834145907,22.291433273293855,19.53182309720743,18.494887290933015,20.220892845132234
HON,10.72364616394043,10.95858383178711,13.266685485839844,11.787849426269531,-0.8573566416079271,11.581002805548357,11.815940473395036,14.12404212744777,12.645206067877458
FTV,13.652196884155273,5.657858848571777,12.701848030090332,11.673189735412599,6.219189375255007,7.433007508900267,-0.5613305266832294,6.482658654835325,5.454000360157592
GPC,1.4847991466522217,15.234217643737793,20.07488441467285,11.670716953277589,-4.27322224434032,5.758021390992542,19.507439888078114,24.348106659013173,15.943939197617908
UNH,15.780965805053711,6.234587669372559,9.938777923583984,11.534815025329591,40.481001641378676,-24.700035836324965,-34.24641397200612,-30.54222371779469,-28.946186616049083
EIX,10.783987998962402,6.972397804260254,14.54542350769043,11.526244163513184,2.347295277879551,8.436692721082851,4.625102526380703,12.198128229810878,9.178948885633632
AOS,15.14116096496582,8.691679000854492,9.27952766418457,11.506611251831055,-6.049142624011742,21.190303588977564,14.740821624866234,15.328670288196312,17.555753875842797
BLDR,18.459264755249023,14.932378768920898,2.691222906112671,11.446670818328858,-11.49626464223624,29.955529397485265,26.42864341115714,14.18748754834891,22.942935460565096
LIN,15.525376319885254,9.172467231750488,8.172038078308105,11.313459205627442,-10.60771682685646,26.133093146741714,19.78018405860695,18.779754905164566,21.921176032483903
POOL,17.600845336914062,16.20246696472168,1.4091594219207764,10.844495296478273,-13.143738166596064,30.74458350351013,29.346205131317745,14.55289758851684,23.988233463074337
MTCH,9.570061683654785,7.068138122558594,13.666369438171387,10.708200073242189,-10.542650889831725,20.11271257348651,17.61078901239032,24.209020328003113,21.250850963073916
EQT,12.39125919342041,0.06201624870300293,14.328986167907715,10.700501394271852,4.566744878877038,7.824514314543372,-4.504728630174035,9.762241289030676,6.133756515394814
DVN,11.854363441467285,16.10373878479004,6.65623664855957,10.624987792968751,1.0059372152297446,10.84842622623754,15.097801569560295,5.650299433329826,9.619050577739007
ADBE,7.928742408752441,15.500289916992188,10.84066390991211,10.607820510864258,0.6030711003568879,7.325671308395553,14.8972188166353,10.237592809555222,10.00474941050737
CME,9.347366333007812,7.520737648010254,13.167887687683105,10.510249137878418,-5.050770299524849,14.398136632532662,12.571507947535103,18.218657987207955,15.561019437403267
APD,12.470685005187988,8.856359481811523,9.118439674377441,10.406921768188477,-15.375399492818035,27.84608449800602,24.231758974629557,24.493839167195475,25.782321261006512
JKHY,9.07568359375,4.288124084472656,14.4413423538208,10.264435195922852,-8.906336471222843,17.982020064972843,13.1944605556955,23.347678825043644,19.170771667145694
IEX,5.6566243171691895,6.9382781982421875,16.43290138244629,10.223465919494629,8.621196149423705,-2.9645718322545154,-1.6829179511815173,7.811705233022584,1.602269770070924
SNPS,13.876978874206543,7.700386047363281,7.076934814453125,9.921642684936524,-26.84216548906887,40.71914436327541,34.54255153643215,33.919100303521994,36.76380817400539
DG,17.448867797851562,10.382596969604492,2.1090731620788574,9.899695777893067,-14.160007238098046,31.60887503594961,24.54260420770254,16.269080400176904,24.05970301599111
MKC,7.830860137939453,13.245893478393555,10.095000267028809,9.819522857666016,-8.022772555205773,15.853632693145226,21.268666033599327,18.11777282223458,17.84229541287179
AMGN,7.123287677764893,-3.0315096378326416,18.891740798950195,9.799709463119507,5.672965110467616,1.4503225672972766,-8.704474748300257,13.21877568848258,4.126744352651891
EG,14.516207695007324,9.675292015075684,5.143849849700928,9.799081420898439,-4.153589863272133,18.669797558279456,13.828881878347817,9.29743971297306,13.952671284170572
HAL,8.513321876525879,7.892782211303711,11.983904838562012,9.777447128295899,29.514425711501968,-21.00110383497609,-21.621643500198257,-17.530520872939956,-19.736978583206067
IP,5.571788787841797,8.565564155578613,14.378946304321289,9.693406867980958,-18.779657059392456,24.351445847234253,27.34522121497107,33.158603363713745,28.473063927373413
AJG,10.613102912902832,9.678455352783203,8.779925346374512,9.692902374267579,-13.779323355571321,24.392426268474154,23.457778708354525,22.559248701945833,23.4722257298389
BKNG,8.032139778137207,6.302366256713867,12.976763725280762,9.664034652709962,-6.362510254757392,14.3946500328946,12.66487651147126,19.339273980038154,16.026544907467354
ABNB,26.251462936401367,-3.5454888343811035,-0.37057551741600037,9.643257200717928,5.4236459238832655,20.827817012518103,-8.969134758264369,-5.794221441299266,4.219611276834662
CI,6.259195804595947,14.604948997497559,10.257758140563965,9.527771377563479,-9.356298107759127,15.615493912355074,23.961247105256685,19.61405624832309,18.884069485322605
TYL,2.5452427864074707,10.541311264038086,15.915194511413574,9.492437171936036,-20.648460016272924,23.193702802680395,31.18977128031101,36.563654527686495,30.14089718820896
EXE,7.19043493270874,5.657754898071289,13.591029167175293,9.444136619567871,4.892735725466929,2.297699207241811,0.7650191726043598,8.698293441708364,4.551400894100942
BXP,9.104220390319824,7.716758728027344,9.95168399810791,9.165713500976564,9.388612373072323,-0.2843919827524992,-1.6718536450449797,0.5630716250355867,-0.22289887209575987
LUV,9.80870532989502,14.873433113098145,5.464181900024414,9.083841514587402,3.0787038704267533,6.730001459468266,11.79472924267139,2.3854780295976608,6.005137644160648
CRM,7.2490692138671875,-1.2788431644439697,15.843339920043945,8.98119502067566,8.29602630137822,-1.0469570875110321,-9.57486946582219,7.547313618665726,0.6851687192974403
HBAN,9.066523551940918,6.2150373458862305,10.158122062683105,8.932865715026857,-1.8365761595370813,10.903099711478,8.051613505423312,11.994698222220187,10.769441874563938
MOS,17.813138961791992,-0.5194387435913086,4.427742004394531,8.792464637756348,-12.760815906709874,30.573954868501865,12.241377163118566,17.188557911104404,21.553280544466222
MDLZ,3.3011910915374756,7.739925384521484,14.744973182678223,8.766450786590577,-7.175614762748584,10.47680585428606,14.915540147270068,21.920587945426806,15.94206554933916
DRI,19.148191452026367,7.267425537109375,-1.0261859893798828,8.70228729248047,-12.121764506357371,31.26995595838374,19.389190043466748,11.095578516977488,20.824051798837843
SWK,7.010833740234375,5.717820167541504,11.099970817565918,8.387885856628419,-0.37075045904655923,7.381584199280934,6.088570626588063,11.470721276612478,8.758636315674979
HWM,-6.324936866760254,2.2195332050323486,25.66468620300293,8.179806375503542,13.496081410925834,-19.821018277686086,-11.276548205893485,12.168604792077096,-5.316275035422292
DHR,3.2327022552490234,5.754232406616211,14.289456367492676,8.159709930419922,8.700938083761017,-5.468235828511993,-2.9467056771448057,5.588518283731659,-0.5412281533410948
VRSK,11.207489967346191,-0.620660662651062,9.409533500671387,8.12267725467682,-17.157079435080558,28.36456940242675,16.536418772429496,26.566612935751944,25.279756689757377
TT,3.6207077503204346,0.2522364854812622,16.339092254638672,8.034367299079895,5.0368202086395275,-1.416112458319093,-4.784583723158265,11.302272045999144,2.997547090440367
TGT,11.238375663757324,18.447341918945312,-0.38907909393310547,8.02918701171875,-11.303556434435368,22.541932098192692,29.75089835338068,10.914477340502263,19.33274344615412
RVTY,14.740836143493652,-1.1319252252578735,5.595585823059082,7.90818374156952,8.327253350966608,6.413582792527045,-9.459178576224481,-2.7316675279075255,-0.4190696093970878
PEG,1.7619078159332275,6.849900245666504,14.195416450500488,7.752909755706788,-7.170554970832005,8.932462786765232,14.020455216498508,21.365971421332492,14.923464726538793
PAYX,12.343443870544434,5.442439079284668,4.311154842376709,7.750327301025392,-16.71648504053428,29.059928911078714,22.15892411981895,21.02763988291099,24.466812341559674
WRB,7.831478118896484,7.687787055969238,7.644818305969238,7.728075981140137,1.8793140999820335,5.952164018914451,5.808472955987205,5.765504205987205,5.8487618811581035
ALL,6.392688751220703,7.705580711364746,9.042150497436523,7.715051841735841,-6.1148430186525555,12.507531769873259,13.820423730017302,15.156993516089079,13.829894860388396
MTB,2.743587017059326,6.1158037185668945,13.427566528320312,7.691622161865235,0.8206731968336233,1.9229138202257028,5.295130521733271,12.60689333148669,6.870948965031611
UDR,0.6856743097305298,8.42919635772705,14.275825500488281,7.670439195632935,-12.105110835587691,12.790785145318221,20.534307193314742,26.380936336075973,19.775550031220625
CNC,-9.156709671020508,26.221820831298828,14.774052619934082,7.491301345825196,40.02374747187586,-49.180457142896365,-13.80192664057703,-25.249694851941776,-32.53244612605066
BRO,13.064379692077637,-3.157487154006958,7.1996235847473145,7.474103879928589,-13.667257076638839,26.731636768716477,10.50976992263188,20.866880661386155,21.14136095656743
ETN,12.310386657714844,1.570979356765747,5.248992443084717,7.337947511672974,5.941801887741307,6.368584769973537,-4.37082253097556,-0.6928094446565902,1.396145623931667
ADM,0.26301711797714233,13.716334342956543,10.802541732788086,7.169490408897401,5.51203396636704,-5.249016848389898,8.204300376589503,5.290507766421046,1.6574564425303606
FTNT,2.938180923461914,4.032364845275879,12.346455574035645,6.9203275680542,14.780872247465531,-11.842691324003617,-10.748507402189652,-2.4344166734298867,-7.860544679411332
BA,5.588261127471924,6.700518608093262,7.823890209197998,6.704964256286622,-11.573482314994472,17.161743442466395,18.274000923087733,19.39737252419247,18.278446571281094
ELV,7.047909259796143,10.613645553588867,4.002641677856445,6.542949485778809,12.50558928398823,-5.457680024192088,-1.8919437303993636,-8.502947606131785,-5.9626397982094215
BSX,7.943756103515625,5.819930076599121,5.130017280578613,6.39349536895752,-2.175600120131843,10.119356223647468,7.995530196730964,7.305617400710457,8.569095489089364
TRGP,-5.796318531036377,6.651750564575195,18.42107582092285,6.380253028869629,-7.086475536991357,1.2901570059549803,13.738226101566553,25.50755135791421,13.466728565860986
PNC,10.248307228088379,6.617210388183594,2.288188934326172,6.33804054260254,-1.5468705844168562,11.795177812505235,8.16408097260045,3.8350595187430283,7.884911127019397
LW,-2.1421215534210205,14.80586051940918,10.45435619354248,6.28606595993042,19.14708934263323,-21.28921089605425,-4.34122882322405,-8.69273314909075,-12.86102338270281
SYK,4.769408226013184,4.837762832641602,8.449381828308105,6.255068588256837,-5.13301872654793,9.902426952561115,9.970781559189533,13.582400554856036,11.388087314804768
HLT,4.638120651245117,7.285941123962402,7.044875144958496,6.130386543273927,-1.4642163978895717,6.102337049134689,8.750157521851975,8.509091542848068,7.594602941163498
NWS,7.798836708068848,11.300250053405762,1.8655768632888794,6.125815439224244,-8.872429255871078,16.671265963939923,20.172679309276838,10.738006119159957,14.998244695095321
GRMN,6.760270118713379,8.652242660522461,4.2180495262146,6.121776390075684,-6.210107625668358,12.970377744381736,14.862350286190818,10.428157151882957,12.331884015744041
ZTS,2.5139193534851074,11.984219551086426,6.742517948150635,6.099418830871582,-2.461072823853953,4.974992177339061,14.44529237494038,9.203590772004588,8.560491654725535
APO,12.369062423706055,0.93089759349823,2.2674169540405273,6.040771269798279,-11.58210231031232,23.951164734018377,12.51299990381055,13.849519264352848,17.6228735801106
D,1.7134966850280762,5.746150016784668,10.505071640014648,6.036657333374023,-3.8475465587125504,5.5610432437406265,9.59369657549722,14.3526181987272,9.884203892086575
CTVA,5.065398693084717,-0.14185482263565063,9.607902526855469,5.840949523448945,-13.31538119403165,18.38077988711637,13.173526371396,22.92328372088712,19.156330717480593
GEN,3.0136425495147705,-4.887076377868652,13.776570320129395,5.7386698722839355,-6.3844337945166165,9.398076344031388,1.4973574166479642,20.161004114646012,12.123103666800553
ICE,7.1333818435668945,0.5280529856681824,6.806818962097168,5.681690919399262,-21.977000321540086,29.11038216510698,22.505053307208268,28.783819283637254,27.658691240939348
EQR,6.150903701782227,6.9222869873046875,4.510581016540527,5.649051284790039,-5.9650017455977595,12.115905447379987,12.887288732902448,10.475582762138288,11.614053030387797
NUE,3.266120433807373,15.383733749389648,2.966881036758423,5.569947338104248,9.339530407205839,-6.073409973398466,6.04420334218381,-6.372649370447416,-3.769583069101591
RJF,10.056897163391113,-2.088778257369995,4.650458335876465,5.465186548233033,-2.3676504140076258,12.424547577398739,0.27887215663763065,7.018108749884091,7.832836962240659
TROW,-4.0057902336120605,2.239091634750366,16.447702407836914,5.424583196640015,-0.271257958504278,-3.7345322751077825,2.5103495932546442,16.718960366341193,5.695841155144293
VRSN,3.288771629333496,3.9251182079315186,8.058968544006348,5.324119710922242,-12.226037515603576,15.514809144937072,16.151155723535094,20.285006059609923,17.55015722652582
IT,-3.4048569202423096,4.808679580688477,14.057875633239746,5.2229434013366705,8.119636770539024,-11.524493690781334,-3.310957189850548,5.938238862700722,-2.896693369202354
BMY,6.896956443786621,4.986377716064453,3.5380706787109375,5.171286392211915,2.961182604271334,3.9357738395152873,2.0251951117931193,0.5768880744396037,2.210103787940581
AON,8.5203275680542,5.99666690826416,1.1428587436676025,5.0646079063415534,-6.670686295631839,15.191013863686038,12.667353203895999,7.813545039299441,11.735294201973392
WST,3.1540956497192383,-1.0081257820129395,9.853653907775879,5.001474666595459,17.265326015322604,-14.111230365603365,-18.273451797335543,-7.411672107546725,-12.263851348727144
UPS,2.001864194869995,-5.5857086181640625,13.197640419006348,4.962660121917725,13.586446664091403,-11.584582469221408,-19.172155282255467,-0.3888062450850551,-8.623786542173677
MAR,3.0468661785125732,9.568371772766113,4.423125743865967,4.901671123504639,0.25103013817517844,2.7958360403373947,9.317341634590935,4.172095605690789,4.650640985329461
