Date,Open,High,Low,Close,Volume
2005-01-03,14.43098577570943,14.478889184673188,14.071708611807392,14.299250602722168,3378826
2005-01-04,14.239367828440942,14.365115450502378,13.802248107478261,13.922006607055664,3746920
2005-01-05,13.87410736780428,14.161529449655982,13.844166536426084,13.916023254394531,3898603
2005-01-06,14.011832737902397,14.035784449539168,13.586687860506782,13.610639572143555,3158641
2005-01-07,13.5806896224927,13.742365563399787,13.55075040220444,13.598653793334961,2624326
2005-01-10,13.574707019299499,13.604646250442272,13.335189178472717,13.532791137695312,3946135
2005-01-11,13.299260139465332,13.413031926299409,13.239380881923879,13.299260139465332,3071965
2005-01-12,13.299261063057317,13.413032857792489,13.077707395599296,13.28129768371582,3756845
2005-01-13,13.203451001666048,13.251354399261226,12.975908266415479,12.999860763549805,3330875
2005-01-14,13.023811816852646,13.257342878711604,13.017824291251351,13.203451156616211,2851640
2005-01-18,13.11962234224662,13.472912776755912,12.993875494825089,13.430996894836426,3523519
2005-01-19,13.383090301301976,13.47291037440088,13.185487577490598,13.209439277648926,3640811
2005-01-20,13.209439891378642,13.508837753941764,13.203452365229262,13.323211669921875,5632961
2005-01-21,13.323214451594081,13.32920197899356,13.005852347649094,13.053755760192871,5165051
2005-01-24,13.065733065621526,13.08968557289279,12.832201907670509,12.838191032409668,4936757
2005-01-25,12.8801046922162,13.173515089889298,12.844177132808367,13.053755760192871,2952716
2005-01-26,13.119621681057502,13.215428493945755,13.065729949639419,13.173513412475586,2882396
2005-01-27,13.119621681057502,13.311236903507776,12.993874839973229,13.173513412475586,2677310
2005-01-28,13.113636350210543,13.203455651501358,12.880105208849999,12.939985275268555,2934122
2005-01-31,13.137585847852025,13.323213554807003,13.113634941529261,13.239381790161133,2656899
2005-02-01,13.17950357430763,13.502853209545242,13.17950357430763,13.484889030456543,2836542
2005-02-02,13.490874505771822,13.634586319946788,13.383091842645912,13.592670440673828,2423992
2005-02-03,13.484889298699605,13.586685251111176,13.083696209992043,13.23339557647705,2773912
2005-02-04,13.203451526373485,13.46093349618505,13.185487352393025,13.44296932220459,3140467
2005-02-07,13.65255121490707,13.898057380232546,13.592671156126226,13.844164848327637,3863653
2005-02-08,13.850155006498005,14.365119079794866,13.80225159456443,14.22140884399414,4378396
2005-02-09,14.245357035222407,14.245357035222407,13.748357207487613,13.826201438903809,2506894
2005-02-10,13.826205483127891,13.95794068507784,13.766325410421313,13.7962646484375,1859620
2005-02-11,13.760333683409453,14.263322627982511,13.658537750537073,14.203442573547363,2784816
2005-02-14,14.095659404297091,14.389068962721838,14.029791822065107,14.383081436157227,3926842
2005-02-15,14.041772434268063,14.68847178927482,13.957940652012287,14.604640007019043,9975569
2005-02-16,14.478887681841936,14.526791085833576,14.191465661218405,14.329188346862793,3941521
2005-02-17,14.233386993578161,14.466918173376293,14.161531860053467,14.191471099853516,3459351
2005-02-18,14.19745825592412,14.23338501936617,14.053746412133684,14.113626480102539,2814593
2005-02-22,14.023804726294426,14.371105227816823,13.981888845707036,14.059731483459473,2407775
2005-02-23,14.101645025721522,14.131585847847061,13.694462937537173,13.760332107543945,4493312
2005-02-24,13.712430343864042,13.916020613905093,13.652550289143596,13.886079788208008,5444930
2005-02-25,13.927994443895292,14.137573818677847,13.796259293081569,14.101645469665527,4985128
2005-02-28,14.101645459368285,14.41302075834265,14.101645459368285,14.371103286743164,3712808
2005-03-01,14.401048337873775,14.724397186987991,14.401048337873775,14.658531188964844,4375600
2005-03-02,14.550742289309355,14.718405794209499,14.430983783433275,14.574695587158203,2401345
2005-03-03,14.5746986901775,14.760324812974472,14.478890268404957,14.628589630126953,2720508
2005-03-04,14.676489309245639,14.712417657855074,14.371103136086141,14.436970710754395,2358426
2005-03-07,14.472901670815679,14.898046421596002,14.40104655730503,14.82020378112793,3172621
2005-03-08,14.73637213474636,14.96391412768467,14.460925135744418,14.58667278289795,3214841
2005-03-09,14.496851824833696,14.682479510725038,14.341164963874913,14.377093315124512,3013109
2005-03-10,14.359127978976304,14.448947253167304,14.149548608081602,14.317212104797363,2554845
2005-03-11,14.287278936490058,14.401049958923814,13.928000090725176,13.975903511047363,2290483
2005-03-14,13.951949116543515,14.22739449721554,13.922008290523518,14.173501968383789,3095172
2005-03-15,14.185477509025432,14.305236013720794,13.910030553215671,13.927994728088379,2158792
2005-03-16,13.892071846541684,14.05973379984022,13.401057848767955,13.490877151489258,5131918
2005-03-17,13.472911150391534,13.634585534940495,13.454946975069726,13.568717956542969,2967674
2005-03-18,13.48488706377822,13.526802943314046,13.263332612902445,13.383091926574707,9052889
2005-03-21,13.323213095173347,13.676502722558162,13.305248119792944,13.5208158493042,3086225
2005-03-22,13.562731730181092,13.652551018724768,13.38309235475683,13.5208158493042,3907829
2005-03-23,13.532793038982408,13.592673106354631,13.472914568284247,13.490877151489258,3152770
2005-03-24,13.490872997227878,13.646561443789134,13.472910419554108,13.538776397705078,3457114
2005-03-28,13.592669986295604,13.62260921477244,13.442970650564037,13.478899002075195,2359964
2005-03-29,13.478896904588545,13.616619569493773,13.39506516189025,13.460932731628418,4043156
2005-03-30,13.323214919453765,13.377105861289461,13.029804511477229,13.335190773010254,5543070
2005-03-31,13.3411763794346,13.38309226001476,13.143573626702624,13.293272972106934,3786343
2005-04-01,13.413030929728949,13.490873559580793,13.1974640219223,13.21542739868164,4717831
2005-04-04,13.131598524030448,13.131598524030448,12.742380523109055,12.82022476196289,6827133
2005-04-05,12.84417301678656,12.862137189902201,12.622618607265062,12.790281295776367,5839166
2005-04-06,12.784295030472745,13.02381283838297,12.784295030472745,12.969921112060547,2994656
2005-04-07,12.933995011981708,12.957946715626733,12.802259843597174,12.922019958496094,4072374
2005-04-08,12.904056867320138,13.01782867375066,12.796274185180664,12.796274185180664,2677869
2005-04-11,12.778305741840637,12.796269915371507,12.580703026348043,12.658546447753906,4180300
2005-04-12,12.574714411735595,12.850161340604018,12.454955918753756,12.790281295776367,3661362
2005-04-13,12.724417552557298,12.844176879895564,12.425019633380122,12.46094799041748,3277751
2005-04-14,12.460947971820872,12.58070650064344,12.34717617193398,12.377116203308105,2925595
2005-04-15,12.257352805761887,12.29328035247794,12.041785928792159,12.215436935424805,4777805
2005-04-18,12.197476813400314,12.448972118938617,12.197476813400314,12.377116203308105,3426917
2005-04-19,12.383103768980861,12.526815600687533,12.37112871439844,12.436995506286621,3607819
2005-04-20,12.47890818841582,12.574714987185647,12.251365444663946,12.281306266784668,2722046
2005-04-21,12.38310701369354,12.802264370713935,12.38310701369354,12.76034927368164,3089300
2005-04-22,12.706455609533927,12.772323207103051,12.520828671081208,12.634599685668945,2963061
2005-04-25,12.682500713952336,12.874115132211756,12.568728929618027,12.766331672668457,3068470
2005-04-26,12.74237956156269,12.981898190465206,12.694476953453826,12.778307914733887,2782160
2005-04-27,12.742380676877644,12.844176621990183,12.544778708824783,12.712441444396973,2429724
2005-04-28,12.634596865661393,12.682501070324982,12.36513900756836,12.36513900756836,2629358
2005-04-29,12.454956426833421,12.484895652131838,12.23938953399895,12.425016403198242,3612432
2005-05-02,12.425019883032656,12.59268262534024,12.407055704153027,12.556755065917969,2168717
2005-05-03,12.514836382404537,12.760343312736488,12.508848058004672,12.682499885559082,2257351
2005-05-04,12.6944784530655,12.826212836353227,12.646574242623892,12.724417686462402,3982762
2005-05-05,12.682498720382009,12.844173085946398,12.56872695393156,12.622618675231934,3583214
2005-05-06,12.664536538062523,12.910043499909358,12.6525606860623,12.874115943908691,2177525
2005-05-09,12.814238421572195,13.161540593322206,12.760347476074365,13.107648849487305,2781041
2005-05-10,12.975910790119235,13.12560933588762,12.933994909902804,13.089682579040527,2695484
2005-05-11,13.083694367543039,13.311237149023258,13.053754338794798,13.293272972106934,2972987
2005-05-12,13.32320982606011,13.598655150895077,12.975907810682612,13.155547142028809,5483795
2005-05-13,13.173516634241544,13.347167722575605,13.0956731805637,13.167529106140137,4460599
2005-05-16,13.083693804349604,13.113633831809064,12.802259302571784,12.910042762756348,6348598
2005-05-17,13.113631508314173,13.532787826795479,12.700461916925038,13.460932731628418,6143371
2005-05-18,13.436978595134967,13.880087329941102,13.311231802240673,13.724400520324707,3796129
